piqe_ip-udp-ml,piqe_gt,timestamp,file,dataset
30.9178285,29.62534,1716562567,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.379630000000024,29.95547,1716562568,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.257933599999998,27.71654,1716562569,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.270576900000034,29.48286,1716562570,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
28.42983329999999,28.65259,1716562571,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.450479500000014,29.46784,1716562572,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
28.318617900000003,28.86722,1716562573,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.40023009999999,29.04083,1716562574,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.85316250000001,30.54772,1716562575,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
28.781344799999992,29.01888,1716562576,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.117519299999977,28.71339,1716562577,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.414911300000032,29.76054,1716562578,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
30.927797899999995,28.65078,1716562579,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.875200900000003,28.05258,1716562580,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
28.2923094,30.80321,1716562581,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
29.03049579999999,29.38872,1716562582,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
31.07838510000001,30.19447,1716562583,C:\final_project\git_repo\data_collection\loss-1\2024_05_24_17_55_drop1_250KBps\pcap_2024_05_24_17_55_drop1_250KBpsRtp.csv,data_collection
