piqe_ip-udp-ml,piqe_gt,timestamp,file,dataset
35.10450739999998,32.13643,1716564038,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
36.796229099999984,32.14634,1716564039,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
34.60552069999999,34.10988,1716564040,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
32.7754142,30.7795,1716564041,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
31.12449730000001,30.92083,1716564042,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
31.819414100000014,30.11035,1716564043,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
31.956615600000013,31.63128,1716564044,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
31.97689970000001,31.3425,1716564045,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
31.77104770000001,29.80968,1716564046,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
31.654213800000026,31.78058,1716564047,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
32.40850280000001,32.21841,1716564048,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
32.16069070000003,30.13598,1716564049,C:\final_project\git_repo\data_collection\loss-10\2024_05_24_18_20_drop10_250KBps\pcap_2024_05_24_18_20_drop10_250KBpsRtp.csv,data_collection
