piqe_ip-udp-ml,piqe_gt,timestamp,file,dataset
31.742485500000015,33.63956,1716563676,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.942216099999982,31.13146,1716563677,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
28.62257369999999,31.45387,1716563678,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
29.849351800000022,30.94977,1716563679,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.44172619999999,31.11423,1716563680,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.934400799999988,29.8998,1716563681,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.126995999999984,31.68758,1716563682,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.53275399999999,31.69802,1716563683,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
32.01608830000002,31.71373,1716563684,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.719702999999978,30.69206,1716563685,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.665064999999995,31.23358,1716563686,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.852117600000014,31.846,1716563687,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.152182800000006,30.83432,1716563688,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.65218280000001,30.20885,1716563689,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.326748000000006,30.47559,1716563690,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.866927399999987,30.8932,1716563691,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.768230799999973,30.24738,1716563692,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.862446099999993,29.14748,1716563693,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.73727799999999,29.20048,1716563694,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.017045799999988,31.33931,1716563695,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.491274199999992,28.89653,1716563696,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.58194629999999,31.31699,1716563697,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.636661800000017,31.51748,1716563698,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.15023749999999,29.13598,1716563699,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.3230848,30.04548,1716563700,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.067641799999993,28.59509,1716563701,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.721996200000003,30.5154,1716563702,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.260179900000004,29.84847,1716563703,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.700422700000008,30.43567,1716563704,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.933541600000016,31.14396,1716563705,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.76453790000002,31.23726,1716563706,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.212207599999985,30.54359,1716563707,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.616030000000002,31.71898,1716563708,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.05010920000002,29.67868,1716563709,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.079233800000015,29.80574,1716563710,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.238112500000014,30.23594,1716563711,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.967558399999984,30.60584,1716563712,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
29.630927599999982,30.57398,1716563713,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.72607310000001,30.44279,1716563714,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.8577956,31.1148,1716563715,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.581366599999992,30.42089,1716563716,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.77079410000001,31.27577,1716563717,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.318740799999997,32.2404,1716563718,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
31.101943300000016,29.38205,1716563719,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.9708099,29.34793,1716563720,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
27.211613299999996,29.96201,1716563721,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.657206599999984,31.17077,1716563722,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
30.81132179999999,31.50241,1716563723,C:\final_project\git_repo\data_collection\loss-5\2024_05_24_18_14_drop5_250KBps\pcap_2024_05_24_18_14_drop5_250KBpsRtp.csv,data_collection
